2ID	IID	sex
68752	68752	2
68753	68753	1
68754	68754	2
68755	68755	2
68756	68756	1
68757	68757	1
68758	68758	1
68759	68759	2
68760	68760	1
68761	68761	2
68762	68762	2
68763	68763	2
68764	68764	2
68765	68765	1
68766	68766	2
68767	68767	1
68768	68768	2
68769	68769	1
68770	68770	1
68771	68771	1
68772	68772	2
68773	68773	2
68774	68774	2
68775	68775	1
68776	68776	1
68777	68777	2
68778	68778	2
68779	68779	0
68780	68780	2
68781	68781	2
68782	68782	1
68783	68783	1
68784	68784	2
68785	68785	1
68786	68786	1
68787	68787	2
68788	68788	1
68789	68789	1
68790	68790	2
68791	68791	2
68792	68792	2
68793	68793	1
68794	68794	2
68795	68795	1
68796	68796	1
68797	68797	1
68798	68798	1
68799	68799	2
68800	68800	1
68801	68801	2
68802	68802	2
68803	68803	1
68804	68804	2
68805	68805	1
68806	68806	1
68807	68807	2
68808	68808	1
68809	68809	2
68810	68810	1
68811	68811	2
68812	68812	2
68813	68813	1
68814	68814	1
68815	68815	1
68816	68816	2
68817	68817	2
68818	68818	2
68819	68819	2
68820	68820	1
68821	68821	1
68822	68822	2
68823	68823	1
68824	68824	1
68825	68825	2
68826	68826	1
68827	68827	2
68828	68828	2
68829	68829	2
68830	68830	1
68831	68831	1
68832	68832	2
68833	68833	0
68834	68834	2
68835	68835	2
68836	68836	1
68837	68837	1
68838	68838	2
68839	68839	1
68840	68840	1
68841	68841	2
68842	68842	1
68843	68843	2
68844	68844	2
68845	68845	2
68846	68846	2
68847	68847	2
68848	68848	2
68849	68849	2
68850	68850	1
68851	68851	1
68852	68852	2
68853	68853	1
68854	68854	2
68855	68855	1
68856	68856	2
68857	68857	2
68858	68858	2
68859	68859	2
68860	68860	2
68861	68861	1
68862	68862	2
68863	68863	0
68864	68864	1
68865	68865	1
68866	68866	1
68867	68867	1
68868	68868	2
68869	68869	2
68870	68870	2
68871	68871	2
68872	68872	2
68873	68873	1
68874	68874	1
68875	68875	2
68876	68876	2
68877	68877	2
68878	68878	2
68879	68879	1
68880	68880	1
68881	68881	2
68882	68882	2
68883	68883	1
68884	68884	2
68885	68885	2
68886	68886	2
68887	68887	2
68888	68888	2
68889	68889	2
68890	68890	1
68891	68891	1
68892	68892	1
68893	68893	1
68894	68894	2
68895	68895	2
68896	68896	1
68897	68897	2
68898	68898	1
68899	68899	1
68900	68900	1
68901	68901	0
68902	68902	1
68903	68903	1
68904	68904	1
68905	68905	2
68906	68906	2
68907	68907	2
68908	68908	2
68909	68909	1
68910	68910	2
68911	68911	2
68912	68912	1
68913	68913	1
68914	68914	1
68915	68915	1
68916	68916	1
68917	68917	1
68918	68918	1
68919	68919	1
68920	68920	2
68921	68921	1
68922	68922	2
68923	68923	1
68924	68924	1
68925	68925	1
68926	68926	1
68927	68927	1
68928	68928	1
68929	68929	1
68930	68930	2
68931	68931	1
68932	68932	1
68933	68933	2
68934	68934	2
68935	68935	2
68936	68936	2
68937	68937	2
68938	68938	1
68939	68939	2
68940	68940	1
68941	68941	2
68942	68942	1
68943	68943	1
68944	68944	1
68945	68945	1
68946	68946	2
68947	68947	1
68948	68948	2
68949	68949	2
68950	68950	2
68951	68951	1
68952	68952	1
68953	68953	1
68954	68954	1
68955	68955	2
68956	68956	1
68957	68957	2
68958	68958	2
68959	68959	1
68960	68960	1
68961	68961	1
68962	68962	1
68963	68963	1
68964	68964	2
68965	68965	2
68966	68966	2
68967	68967	1
68968	68968	1
68969	68969	2
68970	68970	1
68971	68971	1
68972	68972	2
68973	68973	2
68974	68974	0
68975	68975	1
68976	68976	1
68977	68977	1
68978	68978	1
68979	68979	2
68980	68980	1
68981	68981	0
68982	68982	1
68983	68983	1
68984	68984	2
68985	68985	2
68986	68986	1
68987	68987	1
68988	68988	2
68989	68989	1
68990	68990	1
68991	68991	2
68992	68992	2
68993	68993	2
68994	68994	2
68995	68995	1
68996	68996	2
68997	68997	2
68998	68998	1
68999	68999	2
69000	69000	1
69001	69001	2
69002	69002	1
69003	69003	2
69004	69004	2
69005	69005	2
69006	69006	1
69007	69007	2
69008	69008	2
69009	69009	1
69010	69010	1
69011	69011	1
69012	69012	2
69013	69013	1
69014	69014	1
69015	69015	2
69016	69016	1
69017	69017	2
69018	69018	1
69019	69019	1
69020	69020	1
69021	69021	1
69022	69022	2
69023	69023	1
69024	69024	1
69025	69025	1
69026	69026	1
69027	69027	1
69028	69028	2
69029	69029	1
69030	69030	2
69031	69031	1
69032	69032	2
69033	69033	1
69034	69034	1
69035	69035	2
69036	69036	2
69037	69037	2
69038	69038	2
69039	69039	2
69040	69040	2
69041	69041	2
69042	69042	1
69043	69043	2
69044	69044	2
69045	69045	2
69046	69046	1
69047	69047	1
69048	69048	1
69049	69049	2
69050	69050	0
69051	69051	2
69052	69052	2
69053	69053	2
69054	69054	2
69055	69055	2
69056	69056	1
69057	69057	2
69058	69058	2
69059	69059	2
69060	69060	2
69061	69061	1
69062	69062	1
69063	69063	2
69064	69064	2
69065	69065	2
69066	69066	2
69067	69067	1
69068	69068	2
69069	69069	1
69070	69070	1
69071	69071	2
69072	69072	2
69073	69073	1
69074	69074	2
69075	69075	2
69076	69076	2
69077	69077	2
69078	69078	1
69079	69079	1
69080	69080	1
69081	69081	2
69082	69082	2
69083	69083	1
69084	69084	1
69085	69085	0
69086	69086	1
69087	69087	1
69088	69088	1
69089	69089	2
69090	69090	1
69091	69091	2
69092	69092	2
69093	69093	2
69094	69094	2
69095	69095	2
69096	69096	1
69097	69097	1
69098	69098	1
69099	69099	2
69100	69100	1
69101	69101	2
69102	69102	2
69103	69103	1
69104	69104	1
69105	69105	2
69106	69106	2
69107	69107	2
69108	69108	2
69109	69109	2
69110	69110	2
69111	69111	1
69112	69112	1
69113	69113	1
69114	69114	1
69115	69115	2
69116	69116	1
69117	69117	2
69118	69118	1
69119	69119	1
69120	69120	2
69121	69121	2
69122	69122	1
69123	69123	2
69124	69124	2
69125	69125	2
69126	69126	1
69127	69127	1
69128	69128	2
69129	69129	1
69130	69130	2
69131	69131	1
69132	69132	2
69133	69133	2
69134	69134	2
69135	69135	1
69136	69136	2
69137	69137	2
69138	69138	1
69139	69139	1
69140	69140	1
69141	69141	1
69142	69142	2
69143	69143	1
69144	69144	1
69145	69145	2
69146	69146	1
69147	69147	1
69148	69148	2
69149	69149	2
69150	69150	2
69151	69151	1
69152	69152	2
69153	69153	2
69154	69154	2
69155	69155	2
69156	69156	0
69157	69157	1
69158	69158	2
69159	69159	2
69160	69160	1
69161	69161	1
69162	69162	1
69163	69163	1
69164	69164	2
69165	69165	1
69166	69166	1
69167	69167	2
69168	69168	2
69169	69169	1
69170	69170	1
69171	69171	2
69172	69172	1
69173	69173	1
69174	69174	1
69175	69175	1
69176	69176	2
69177	69177	2
69178	69178	2
69179	69179	1
69180	69180	0
69181	69181	1
69182	69182	1
69183	69183	1
69184	69184	2
69185	69185	2
69186	69186	2
69187	69187	2
69188	69188	2
69189	69189	2
69190	69190	1
69191	69191	1
69192	69192	1
69193	69193	1
69194	69194	1
69195	69195	2
69196	69196	2
69197	69197	2
69198	69198	2
69199	69199	1
69200	69200	2
69201	69201	2
69202	69202	1
69203	69203	1
69204	69204	1
69205	69205	1
69206	69206	1
69207	69207	2
69208	69208	2
69209	69209	2
69210	69210	2
69211	69211	2
69212	69212	2
69213	69213	1
69214	69214	2
69215	69215	1
69216	69216	2
69217	69217	2
69218	69218	2
69219	69219	1
69220	69220	2
69221	69221	2
69222	69222	2
69223	69223	1
69224	69224	2
69225	69225	2
69226	69226	2
69227	69227	2
69228	69228	2
69229	69229	2
69230	69230	1
69231	69231	1
69232	69232	2
69233	69233	1
69234	69234	2
69235	69235	2
69236	69236	2
69237	69237	1
69238	69238	1
69239	69239	1
69240	69240	2
69241	69241	2
69242	69242	1
69243	69243	2
69244	69244	2
69245	69245	2
69246	69246	1
69247	69247	1
69248	69248	0
69249	69249	1
69250	69250	2
69251	69251	1
69252	69252	1
69253	69253	2
69254	69254	2
69255	69255	1
69256	69256	1
69257	69257	2
69258	69258	2
69259	69259	1
69260	69260	2
69261	69261	2
69262	69262	2
69263	69263	1
69264	69264	2
69265	69265	2
69266	69266	1
69267	69267	1
69268	69268	2
69269	69269	1
69270	69270	2
69271	69271	1
69272	69272	2
69273	69273	1
69274	69274	1
69275	69275	2
69276	69276	1
69277	69277	1
69278	69278	1
69279	69279	1
69280	69280	1
69281	69281	2
69282	69282	1
69283	69283	1
69284	69284	1
69285	69285	2
69286	69286	2
69287	69287	2
69288	69288	1
69289	69289	2
69290	69290	1
69291	69291	2
69292	69292	2
69293	69293	1
69294	69294	2
69295	69295	1
69296	69296	2
69297	69297	2
69298	69298	1
69299	69299	2
69300	69300	2
69301	69301	2
69302	69302	2
69303	69303	1
69304	69304	2
69305	69305	0
69306	69306	2
69307	69307	2
69308	69308	2
69309	69309	2
69310	69310	2
69311	69311	2
69312	69312	1
69313	69313	2
69314	69314	1
69315	69315	1
69316	69316	1
69317	69317	2
69318	69318	2
69319	69319	2
69320	69320	2
69321	69321	1
69322	69322	1
69323	69323	2
69324	69324	1
69325	69325	1
69326	69326	2
69327	69327	1
69328	69328	2
69329	69329	2
69330	69330	2
69331	69331	1
69332	69332	2
69333	69333	2
69334	69334	2
69335	69335	2
69336	69336	2
69337	69337	1
69338	69338	2
69339	69339	1
69340	69340	2
69341	69341	1
69342	69342	2
69343	69343	2
69344	69344	1
69345	69345	1
69346	69346	2
69347	69347	1
69348	69348	1
69349	69349	1
69350	69350	1
69351	69351	1
69352	69352	1
69353	69353	2
69354	69354	1
69355	69355	1
69356	69356	1
69357	69357	2
69358	69358	1
69359	69359	1
69360	69360	1
69361	69361	2
69362	69362	0
69363	69363	1
69364	69364	2
69365	69365	2
69366	69366	2
69367	69367	1
69368	69368	2
69369	69369	2
69370	69370	2
69371	69371	2
69372	69372	1
69373	69373	2
69374	69374	1
69375	69375	2
69376	69376	2
69377	69377	1
69378	69378	1
69379	69379	1
69380	69380	2
69381	69381	2
69382	69382	1
69383	69383	2
69384	69384	1
69385	69385	2
69386	69386	0
69387	69387	2
69388	69388	2
69389	69389	1
69390	69390	1
69391	69391	2
69392	69392	1
69393	69393	2
69394	69394	1
69395	69395	2
69396	69396	2
69397	69397	2
69398	69398	2
69399	69399	1
69400	69400	2
69401	69401	2
69402	69402	1
69403	69403	1
69404	69404	2
69405	69405	1
69406	69406	1
69407	69407	2
69408	69408	2
69409	69409	2
69410	69410	2
69411	69411	1
69412	69412	1
69413	69413	1
69414	69414	2
69415	69415	1
69416	69416	2
69417	69417	2
69418	69418	1
69419	69419	2
69420	69420	1
69421	69421	1
69422	69422	2
69423	69423	2
69424	69424	2
69425	69425	2
69426	69426	2
69427	69427	2
69428	69428	2
69429	69429	2
69430	69430	2
69431	69431	2
69432	69432	2
69433	69433	2
69434	69434	2
69435	69435	1
69436	69436	1
69437	69437	2
69438	69438	1
69439	69439	2
69440	69440	2
69441	69441	2
69442	69442	1
69443	69443	2
69444	69444	1
69445	69445	1
69446	69446	1
69447	69447	1
69448	69448	1
69449	69449	1
69450	69450	2
69451	69451	2
69452	69452	0
69453	69453	2
69454	69454	2
69455	69455	2
69456	69456	2
69457	69457	1
69458	69458	1
69459	69459	1
69460	69460	2
69461	69461	2
69462	69462	1
69463	69463	2
69464	69464	1
69465	69465	2
69466	69466	2
69467	69467	1
69468	69468	2
69469	69469	1
69470	69470	1
69471	69471	2
69472	69472	2
69473	69473	2
69474	69474	2
69475	69475	1
69476	69476	1
69477	69477	2
69478	69478	1
69479	69479	2
69480	69480	2
69481	69481	1
69482	69482	2
69483	69483	1
69484	69484	1
69485	69485	1
69486	69486	2
69487	69487	2
69488	69488	1
69489	69489	2
69490	69490	2
69491	69491	1
69492	69492	1
69493	69493	2
69494	69494	1
69495	69495	1
69496	69496	1
69497	69497	1
69498	69498	2
69499	69499	1
69500	69500	2
69501	69501	2
69502	69502	2
69503	69503	1
69504	69504	0
69505	69505	1
69506	69506	1
69507	69507	1
69508	69508	2
69509	69509	2
69510	69510	1
69511	69511	2
69512	69512	2
69513	69513	1
69514	69514	1
69515	69515	1
69516	69516	1
69517	69517	1
69518	69518	1
69519	69519	1
69520	69520	2
69521	69521	1
69522	69522	1
69523	69523	1
69524	69524	1
69525	69525	1
69526	69526	1
69527	69527	1
69528	69528	1
69529	69529	2
69530	69530	1
69531	69531	1
69532	69532	1
69533	69533	1
69534	69534	1
69535	69535	2
69536	69536	1
69537	69537	1
69538	69538	1
69539	69539	1
69540	69540	1
69541	69541	1
69542	69542	1
69543	69543	1
69544	69544	1
69545	69545	1
69546	69546	1
69547	69547	1
69548	69548	1
69549	69549	2
69550	69550	1
69551	69551	1
69552	69552	2
69553	69553	0
69554	69554	2
69555	69555	2
69556	69556	2
69557	69557	2
69558	69558	1
69559	69559	2
69560	69560	1
69561	69561	1
69562	69562	1
69563	69563	1
69564	69564	1
69565	69565	2
69566	69566	1
69567	69567	1
69568	69568	1
69569	69569	1
69570	69570	2
69571	69571	1
69572	69572	1
69573	69573	1
69574	69574	1
69575	69575	1
69576	69576	1
69577	69577	1
69578	69578	1
69579	69579	1
69580	69580	1
69581	69581	2
69582	69582	1
69583	69583	2
69584	69584	1
69585	69585	1
69586	69586	1
69587	69587	1
69588	69588	1
69589	69589	2
69590	69590	1
69591	69591	1
69592	69592	1
69593	69593	2
69594	69594	2
69595	69595	0
69596	69596	1
69597	69597	2
69598	69598	2
69599	69599	1
69600	69600	1
69601	69601	2
69602	69602	1
69603	69603	2
69604	69604	2
69605	69605	1
69606	69606	2
69607	69607	2
69608	69608	2
69609	69609	2
69610	69610	1
69611	69611	2
69612	69612	0
69613	69613	2
69614	69614	2
69615	69615	2
69616	69616	1
69617	69617	2
69618	69618	1
69619	69619	2
69620	69620	2
69621	69621	1
69622	69622	1
69623	69623	2
69624	69624	2
69625	69625	2
69626	69626	2
69627	69627	2
69628	69628	1
69629	69629	2
69630	69630	2
69631	69631	1
69632	69632	2
69633	69633	1
69634	69634	1
69635	69635	1
69636	69636	1
69637	69637	2
69638	69638	2
69639	69639	1
69640	69640	1
69641	69641	2
69642	69642	2
69643	69643	2
69644	69644	1
69645	69645	2
69646	69646	1
69647	69647	2
69648	69648	1
69649	69649	1
69650	69650	2
69651	69651	0
69652	69652	1
69653	69653	1
69654	69654	1
69655	69655	2
69656	69656	1
69657	69657	1
69658	69658	2
69659	69659	2
69660	69660	1
69661	69661	1
69662	69662	1
69663	69663	2
69664	69664	1
69665	69665	1
69666	69666	1
69667	69667	1
69668	69668	2
69669	69669	2
69670	69670	2
69671	69671	1
69672	69672	2
69673	69673	2
69674	69674	2
69675	69675	1
69676	69676	1
69677	69677	2
69678	69678	2
69679	69679	2
69680	69680	1
69681	69681	2
69682	69682	2
69683	69683	2
69684	69684	2
69685	69685	1
69686	69686	2
69687	69687	1
69688	69688	2
69689	69689	2
69690	69690	1
69691	69691	1
69692	69692	2
69693	69693	1
69694	69694	2
69695	69695	1
69696	69696	2
69697	69697	2
69698	69698	2
69699	69699	2
69700	69700	2
69701	69701	1
69702	69702	1
69703	69703	2
69704	69704	1
69705	69705	2
69706	69706	2
69707	69707	2
69708	69708	2
69709	69709	1
69710	69710	1
69711	69711	2
69712	69712	1
69713	69713	2
69714	69714	1
69715	69715	2
69716	69716	2
69717	69717	2
69718	69718	1
69719	69719	1
69720	69720	2
69721	69721	1
69722	69722	1
69723	69723	2
69724	69724	2
69725	69725	1
69726	69726	1
69727	69727	2
69728	69728	2
69729	69729	2
69730	69730	1
69731	69731	0
69732	69732	1
69733	69733	2
69734	69734	2
69735	69735	1
69736	69736	2
69737	69737	2
69738	69738	2
69739	69739	1
69740	69740	2
69741	69741	2
69742	69742	2
69743	69743	2
69744	69744	2
69745	69745	2
69746	69746	2
69747	69747	2
69748	69748	2
69749	69749	2
69750	69750	2
69751	69751	1
69752	69752	2
69753	69753	1
69754	69754	1
69755	69755	1
69756	69756	1
69757	69757	2
69758	69758	2
69759	69759	2
69760	69760	2
69761	69761	1
69762	69762	2
69763	69763	2
69764	69764	2
69765	69765	1
69766	69766	1
69767	69767	2
69768	69768	1
69769	69769	0
69770	69770	1
69771	69771	1
69772	69772	2
69773	69773	2
69774	69774	1
69775	69775	2
69776	69776	1
69777	69777	1
69778	69778	1
69779	69779	1
69780	69780	2
69781	69781	2
69782	69782	1
69783	69783	2
69784	69784	2
69785	69785	2
69786	69786	2
69787	69787	1
69788	69788	1
69789	69789	1
69790	69790	2
69791	69791	1
69792	69792	2
69793	69793	2
69794	69794	2
69795	69795	1
69796	69796	2
69797	69797	2
69798	69798	2
69799	69799	1
69800	69800	2
69801	69801	1
69802	69802	1
69803	69803	2
69804	69804	2
69805	69805	1
69806	69806	2
69807	69807	1
69808	69808	1
69809	69809	1
69810	69810	2
69811	69811	0
69812	69812	1
69813	69813	2
69814	69814	2
69815	69815	2
69816	69816	2
69817	69817	2
69818	69818	1
69819	69819	2
69820	69820	2
69821	69821	1
69822	69822	2
69823	69823	2
69824	69824	2
69825	69825	2
69826	69826	1
69827	69827	2
69828	69828	2
69829	69829	2
69830	69830	2
69831	69831	2
69832	69832	1
69833	69833	1
69834	69834	2
69835	69835	2
69836	69836	1
69837	69837	1
69838	69838	1
69839	69839	2
69840	69840	2
69841	69841	1
69842	69842	1
69843	69843	1
69844	69844	2
69845	69845	2
69846	69846	1
69847	69847	1
69848	69848	1
69849	69849	1
69850	69850	1
69851	69851	2
69852	69852	2
69853	69853	2
69854	69854	1
69855	69855	1
69856	69856	1
69857	69857	2
69858	69858	1
69859	69859	2
69860	69860	1
69861	69861	1
69862	69862	2
69863	69863	2
69864	69864	1
69865	69865	1
69866	69866	1
69867	69867	2
69868	69868	2
69869	69869	1
69870	69870	1
69871	69871	2
69872	69872	2
69873	69873	2
69874	69874	1
69875	69875	1
69876	69876	1
69877	69877	0
69878	69878	2
69879	69879	1
69880	69880	2
69881	69881	2
69882	69882	2
69883	69883	2
69884	69884	2
69885	69885	2
69886	69886	2
69887	69887	1
69888	69888	2
69889	69889	2
69890	69890	2
69891	69891	2
69892	69892	2
69893	69893	2
69894	69894	1
69895	69895	2
69896	69896	2
69897	69897	1
69898	69898	0
69899	69899	1
69900	69900	1
69901	69901	2
69902	69902	1
69903	69903	2
69904	69904	2
69905	69905	1
69906	69906	2
69907	69907	2
69908	69908	1
69909	69909	2
69910	69910	2
69911	69911	2
69912	69912	1
69913	69913	1
69914	69914	2
69915	69915	2
69916	69916	1
69917	69917	1
69918	69918	2
69919	69919	2
69920	69920	2
69921	69921	1
69922	69922	1
69923	69923	2
69924	69924	2
69925	69925	1
69926	69926	2
69927	69927	2
69928	69928	2
69929	69929	1
69930	69930	2
69931	69931	2
69932	69932	1
69933	69933	1
69934	69934	2
69935	69935	1
69936	69936	1
69937	69937	2
69938	69938	1
69939	69939	1
69940	69940	2
69941	69941	1
69942	69942	2
69943	69943	1
69944	69944	1
69945	69945	2
69946	69946	0
69947	69947	1
69948	69948	1
69949	69949	1
69950	69950	2
69951	69951	2
69952	69952	1
69953	69953	2
69954	69954	1
69955	69955	1
69956	69956	1
69957	69957	2
69958	69958	1
69959	69959	1
69960	69960	1
69961	69961	2
69962	69962	1
69963	69963	2
69964	69964	2
69965	69965	2
69966	69966	1
69967	69967	2
69968	69968	2
69969	69969	1
69970	69970	1
69971	69971	2
69972	69972	1
69973	69973	1
69974	69974	2
69975	69975	2
69976	69976	1
69977	69977	1
69978	69978	2
69979	69979	1
69980	69980	2
69981	69981	2
69982	69982	2
69983	69983	1
69984	69984	2
69985	69985	2
69986	69986	1
69987	69987	0
69988	69988	1
69989	69989	2
69990	69990	1
69991	69991	0
69992	69992	2
69993	69993	1
69994	69994	2
69995	69995	1
69996	69996	2
69997	69997	2
69998	69998	2
69999	69999	2
70000	70000	1
70001	70001	1
70002	70002	1
70003	70003	2
70004	70004	1
70005	70005	1
70006	70006	1
70007	70007	2
70008	70008	2
70009	70009	1
70010	70010	2
70011	70011	1
70012	70012	1
70013	70013	1
70014	70014	2
70015	70015	1
70016	70016	1
70017	70017	2
70018	70018	2
70019	70019	2
70020	70020	2
70021	70021	1
70022	70022	1
70023	70023	2
70024	70024	1
70025	70025	2
70026	70026	1
70027	70027	2
70028	70028	2
70029	70029	2
70030	70030	1
70031	70031	2
70032	70032	1
70033	70033	2
70034	70034	1
70035	70035	1
70036	70036	2
70037	70037	1
70038	70038	2
70039	70039	1
70040	70040	1
70041	70041	2
70042	70042	1
70043	70043	1
70044	70044	1
70045	70045	2
70046	70046	2
70047	70047	2
70048	70048	1
70049	70049	1
70050	70050	2
70051	70051	1
70052	70052	2
70053	70053	1
70054	70054	2
70055	70055	2
70056	70056	1
70057	70057	1
70058	70058	1
70059	70059	2
70060	70060	2
70061	70061	2
70062	70062	0
70063	70063	1
70064	70064	2
70065	70065	1
70066	70066	1
70067	70067	1
70068	70068	1
70069	70069	2
70070	70070	1
70071	70071	2
70072	70072	1
70073	70073	2
70074	70074	1
70075	70075	2
70076	70076	2
70077	70077	2
70078	70078	1
70079	70079	2
70080	70080	2
70081	70081	1
70082	70082	2
70083	70083	1
70084	70084	1
70085	70085	1
70086	70086	1
70087	70087	2
70088	70088	1
70089	70089	1
70090	70090	2
70091	70091	1
70092	70092	2
70093	70093	1
70094	70094	2
70095	70095	1
70096	70096	1
70097	70097	1
70098	70098	0
70099	70099	1
70100	70100	1
70101	70101	1
70102	70102	2
70103	70103	1
70104	70104	2
70105	70105	2
70106	70106	1
70107	70107	2
70108	70108	2
70109	70109	1
70110	70110	1
70111	70111	2
70112	70112	2
70113	70113	2
70114	70114	1
70115	70115	2
70116	70116	1
70117	70117	1
70118	70118	1
70119	70119	1
70120	70120	1
70121	70121	2
70122	70122	2
70123	70123	1
70124	70124	2
70125	70125	1
70126	70126	1
70127	70127	1
70128	70128	2
70129	70129	1
70130	70130	1
70131	70131	1
70132	70132	1
70133	70133	2
70134	70134	2
70135	70135	1
70136	70136	1
70137	70137	2
70138	70138	1
70139	70139	2
70140	70140	2
70141	70141	1
70142	70142	2
70143	70143	2
70144	70144	2
70145	70145	2
70146	70146	1
70147	70147	1
70148	70148	1
70149	70149	2
70150	70150	2
70151	70151	2
70152	70152	2
70153	70153	0
70154	70154	2
70155	70155	1
70156	70156	1
70157	70157	2
70158	70158	2
70159	70159	1
70160	70160	1
70161	70161	2
70162	70162	2
70163	70163	1
70164	70164	0
70165	70165	2
70166	70166	1
70167	70167	1
70168	70168	2
70169	70169	1
70170	70170	2
70171	70171	1
70172	70172	1
70173	70173	1
70174	70174	2
70175	70175	2
70176	70176	1
70177	70177	1
70178	70178	2
70179	70179	1
70180	70180	1
70181	70181	2
70182	70182	2
70183	70183	2
70184	70184	1
70185	70185	1
70186	70186	2
70187	70187	1
70188	70188	2
70189	70189	2
70190	70190	2
70191	70191	1
70192	70192	2
70193	70193	1
70194	70194	2
70195	70195	1
70196	70196	2
70197	70197	2
70198	70198	1
70199	70199	1
70200	70200	2
70201	70201	1
70202	70202	1
70203	70203	1
70204	70204	2
70205	70205	1
70206	70206	2
70207	70207	2
70208	70208	1
70209	70209	2
70210	70210	2
70211	70211	1
70212	70212	2
70213	70213	1
70214	70214	2
70215	70215	2
70216	70216	2
70217	70217	2
70218	70218	1
70219	70219	2
70220	70220	2
70221	70221	1
70222	70222	1
70223	70223	1
70224	70224	2
70225	70225	2
70226	70226	1
70227	70227	1
70228	70228	2
70229	70229	1
70230	70230	1
70231	70231	1
70232	70232	1
70233	70233	2
70234	70234	1
70235	70235	2
70236	70236	1
70237	70237	1
70238	70238	1
70239	70239	1
70240	70240	1
70241	70241	2
70242	70242	1
70243	70243	1
70244	70244	1
70245	70245	1
70246	70246	1
70247	70247	1
70248	70248	2
70249	70249	1
70250	70250	2
70251	70251	1
70252	70252	1
70253	70253	1
70254	70254	2
70255	70255	2
70256	70256	2
70257	70257	2
70258	70258	2
70259	70259	0
70260	70260	2
70261	70261	1
70262	70262	1
70263	70263	1
70264	70264	2
70265	70265	1
70266	70266	2
70267	70267	1
70268	70268	1
70269	70269	1
70270	70270	2
70271	70271	2
70272	70272	2
70273	70273	2
70274	70274	1
70275	70275	2
70276	70276	2
70277	70277	0
70278	70278	2
70279	70279	1
70280	70280	2
70281	70281	1
70282	70282	1
70283	70283	1
70284	70284	1
70285	70285	1
70286	70286	1
70287	70287	1
70288	70288	1
70289	70289	1
70290	70290	1
70291	70291	2
70292	70292	2
70293	70293	2
70294	70294	1
70295	70295	1
70296	70296	1
70297	70297	2
70298	70298	2
70299	70299	2
70300	70300	1
70301	70301	2
70302	70302	1
70303	70303	2
70304	70304	1
70305	70305	0
70306	70306	2
70307	70307	2
70308	70308	2
70309	70309	2
70310	70310	2
70311	70311	2
70312	70312	1
70313	70313	2
70314	70314	1
70315	70315	2
70316	70316	2
70317	70317	2
70318	70318	1
70319	70319	1
70320	70320	2
70321	70321	1
70322	70322	2
70323	70323	1
70324	70324	2
70325	70325	1
70326	70326	2
70327	70327	2
70328	70328	1
70329	70329	2
70330	70330	1
70331	70331	2
70332	70332	0
70333	70333	1
70334	70334	1
70335	70335	2
70336	70336	2
70337	70337	1
70338	70338	2
70339	70339	1
70340	70340	1
70341	70341	2
70342	70342	2
70343	70343	1
70344	70344	2
70345	70345	2
70346	70346	1
70347	70347	2
70348	70348	1
70349	70349	2
70350	70350	1
70351	70351	2
70352	70352	1
70353	70353	1
70354	70354	1
70355	70355	1
70356	70356	1
70357	70357	1
70358	70358	1
70359	70359	1
70360	70360	1
70361	70361	2
70362	70362	1
70363	70363	1
70364	70364	1
70365	70365	1
70366	70366	1
70367	70367	2
70368	70368	1
70369	70369	2
70370	70370	1
70371	70371	2
70372	70372	1
70373	70373	1
70374	70374	1
70375	70375	1
70376	70376	1
70377	70377	1
70378	70378	2
70379	70379	1
70380	70380	2
70381	70381	1
70382	70382	2
70383	70383	2
70384	70384	1
70385	70385	1
70386	70386	2
70387	70387	1
70388	70388	2
70389	70389	1
70390	70390	1
70391	70391	0
70392	70392	1
70393	70393	1
70394	70394	1
70395	70395	1
70396	70396	2
70397	70397	2
70398	70398	1
70399	70399	2
70400	70400	1
70401	70401	1
70402	70402	2
70403	70403	1
70404	70404	1
70405	70405	2
70406	70406	1
70407	70407	2
70408	70408	1
70409	70409	2
70410	70410	1
70411	70411	2
70412	70412	1
70413	70413	2
70414	70414	2
70415	70415	1
70416	70416	2
70417	70417	2
70418	70418	2
70419	70419	2
70420	70420	1
70421	70421	1
70422	70422	1
70423	70423	1
70424	70424	1
70425	70425	1
70426	70426	2
70427	70427	2
70428	70428	2
70429	70429	1
70430	70430	1
70431	70431	1
70432	70432	1
70433	70433	1
70434	70434	1
70435	70435	2
70436	70436	1
70437	70437	1
70438	70438	1
70439	70439	1
70440	70440	1
70441	70441	1
70442	70442	1
70443	70443	1
70444	70444	1
70445	70445	1
70446	70446	2
70447	70447	1
70448	70448	2
70449	70449	1
70450	70450	2
70451	70451	1
70452	70452	2
70453	70453	1
70454	70454	1
70455	70455	1
70456	70456	1
70457	70457	2
70458	70458	1
70459	70459	2
70460	70460	2
70461	70461	2
70462	70462	2
70463	70463	2
70464	70464	1
70465	70465	1
70466	70466	0
70467	70467	2
70468	70468	2
70469	70469	1
70470	70470	1
70471	70471	1
70472	70472	2
70473	70473	2
70474	70474	1
70475	70475	2
70476	70476	2
70477	70477	1
70478	70478	1
70479	70479	2
70480	70480	1
70481	70481	2
70482	70482	1
70483	70483	1
70484	70484	2
70485	70485	1
70486	70486	1
70487	70487	1
70488	70488	2
70489	70489	1
70490	70490	1
70491	70491	1
70492	70492	2
70493	70493	1
70494	70494	2
70495	70495	2
70496	70496	1
70497	70497	2
70498	70498	2
70499	70499	2
